Geneid,NEGF1,NEGF1yuan,NEGF2yuan,NEGF3,NEGF3yuan
ENSG00000252147,1,2,2,2,1
ENSG00000224281,7,14,12,22,10
ENSG00000005022,1686,2976,2951,1549,3091
ENSG00000018610,227,266,255,216,268
ENSG00000077721,978,1427,1189,1005,1410
ENSG00000186416,162,194,227,136,188
ENSG00000125354,531,491,448,513,550
ENSG00000211578,0,0,0,0,0
ENSG00000279601,0,0,0,0,0
ENSG00000187808,2,13,11,3,10
ENSG00000198918,122,84,64,132,110
ENSG00000206622,0,2,0,1,0
ENSG00000286366,0,3,0,5,3
ENSG00000125351,188,275,249,171,277
ENSG00000125352,174,196,213,129,222
ENSG00000125356,180,275,344,157,312
ENSG00000186471,0,0,0,0,0
ENSG00000101882,186,198,129,152,215
ENSG00000282933,0,0,0,0,1
ENSG00000234493,0,0,0,0,0
ENSG00000282850,0,0,0,0,0
ENSG00000258545,0,1,0,0,1
ENSG00000203989,0,0,0,0,0
ENSG00000101883,2,0,0,2,0
ENSG00000228139,0,0,0,0,0
ENSG00000233382,7,11,7,20,5
ENSG00000131721,0,0,0,0,0
ENSG00000227541,0,0,0,0,0
ENSG00000237757,0,0,0,3,1
ENSG00000177485,324,418,331,404,399
ENSG00000125355,16,13,12,23,30
ENSG00000232042,0,0,0,0,0
ENSG00000101892,0,0,0,0,0
ENSG00000005893,2983,3578,2690,3242,3098
ENSG00000251707,0,0,0,0,0
ENSG00000158290,2306,5359,4038,2690,5120
ENSG00000232119,458,662,568,414,745
ENSG00000171155,318,431,339,323,426
ENSG00000278317,0,0,0,0,0
ENSG00000181511,0,0,0,0,0
ENSG00000237828,21,48,46,40,36
ENSG00000236446,0,0,0,0,0
ENSG00000271346,0,0,0,0,0
ENSG00000278646,0,0,0,0,0
ENSG00000226685,0,0,0,0,0
ENSG00000270678,0,0,0,0,0
ENSG00000226929,0,0,0,0,0
ENSG00000270493,0,0,0,0,0
ENSG00000224089,0,0,0,0,0
ENSG00000271154,0,0,0,0,0
ENSG00000226600,0,0,0,0,0
ENSG00000271041,0,0,0,0,0
ENSG00000230347,0,0,0,0,0
ENSG00000270397,0,0,0,0,0
ENSG00000228517,0,0,0,0,0
ENSG00000271502,0,0,0,0,0
ENSG00000226023,0,0,0,0,0
ENSG00000271211,0,0,0,0,0
ENSG00000237957,0,0,0,0,0
ENSG00000270736,0,0,0,0,0
ENSG00000230594,0,0,0,0,0
ENSG00000270771,0,0,0,0,0
ENSG00000236126,0,0,0,0,0
ENSG00000270646,0,0,0,0,0
ENSG00000242362,0,0,0,0,0
ENSG00000270456,0,0,0,0,0
ENSG00000236371,0,0,0,0,0
ENSG00000270251,0,0,0,0,0
ENSG00000233433,0,0,0,0,0
ENSG00000182890,516,642,572,501,623
ENSG00000287379,0,0,0,0,0
ENSG00000286163,0,0,0,0,0
ENSG00000234176,40,22,19,35,25
ENSG00000265456,0,0,0,0,0
ENSG00000213498,0,0,0,0,0
ENSG00000260585,0,0,0,0,0
ENSG00000237891,0,0,0,0,0
ENSG00000280142,0,0,0,0,0
ENSG00000287776,0,0,0,0,0
ENSG00000232496,0,2,2,0,0
ENSG00000212321,0,0,0,0,0
ENSG00000224236,1,0,0,0,0
ENSG00000125675,643,318,252,778,297
ENSG00000179101,7,14,13,14,6
ENSG00000229733,0,0,0,0,0
ENSG00000228466,3,0,0,7,0
ENSG00000125676,1232,1499,1167,1278,1332
ENSG00000232149,5,1,6,2,3
ENSG00000230376,0,0,0,0,0
ENSG00000252178,0,0,0,0,0
ENSG00000226902,0,0,0,0,0
ENSG00000264933,0,0,0,0,0
ENSG00000199705,0,0,0,0,0
ENSG00000101966,1085,1152,982,1144,1063
ENSG00000237331,3,1,3,0,0
ENSG00000252627,0,0,0,1,0
ENSG00000237025,3,1,0,1,1
ENSG00000232412,1,1,0,0,0
ENSG00000101972,1671,1622,1259,1810,1535
ENSG00000237426,0,0,0,0,1
ENSG00000252693,0,0,0,0,0
ENSG00000234564,0,0,0,0,0
ENSG00000183918,0,0,0,0,0
ENSG00000282419,0,0,0,0,0
ENSG00000232054,0,1,0,0,1
ENSG00000226532,2,0,1,1,0
ENSG00000009694,0,0,0,0,0
ENSG00000236880,0,0,0,0,0
ENSG00000232599,0,0,0,0,0
ENSG00000282815,0,0,0,0,0
ENSG00000213489,2,2,1,0,2
ENSG00000280223,0,0,0,0,0
ENSG00000237208,0,0,0,0,0
ENSG00000198354,0,0,0,0,0
ENSG00000230916,3,2,2,3,3
ENSG00000231501,2,3,7,7,6
ENSG00000232177,9,6,10,10,4
ENSG00000274901,0,0,0,0,0
ENSG00000198889,0,0,0,0,0
ENSG00000226414,0,0,0,0,0
ENSG00000183631,0,2,0,0,0
ENSG00000230538,0,0,0,0,0
ENSG00000280275,0,0,0,0,0
ENSG00000274631,0,0,0,0,0
ENSG00000260683,0,0,0,0,0
ENSG00000235274,0,0,0,0,0
ENSG00000224548,0,0,0,0,0
ENSG00000225689,0,0,0,3,0
ENSG00000123165,0,0,0,0,0
ENSG00000236042,0,0,0,0,0
ENSG00000235334,0,0,0,0,0
ENSG00000235239,0,0,0,0,0
ENSG00000235735,0,0,0,0,0
ENSG00000226802,0,0,0,0,0
ENSG00000218728,0,0,0,0,0
ENSG00000223995,0,0,0,0,0
ENSG00000234592,0,0,0,0,0
ENSG00000226339,0,0,0,0,0
ENSG00000201518,0,0,0,0,0
ENSG00000102038,1901,2395,1769,2045,2362
ENSG00000252170,0,0,0,0,0
ENSG00000122126,743,980,798,818,936
ENSG00000171388,43,11,17,30,5
ENSG00000287024,1,0,5,1,3
ENSG00000122121,37,9,3,31,7
ENSG00000122122,0,0,0,0,0
ENSG00000240143,0,0,0,0,0
ENSG00000275070,1,0,0,2,1
ENSG00000188706,1268,970,855,1318,914
ENSG00000235189,3,1,4,1,1
ENSG00000238040,0,0,0,0,0
ENSG00000156697,246,415,395,333,384
ENSG00000085185,547,490,513,602,480
ENSG00000102034,1116,1179,1223,1188,1261
ENSG00000156709,283,564,595,272,543
ENSG00000286650,0,1,0,0,1
ENSG00000134594,14,12,18,16,16
ENSG00000056277,100,117,101,112,122
ENSG00000202304,0,0,0,0,0
ENSG00000225046,0,0,0,0,0
ENSG00000102078,101,172,145,91,171
ENSG00000147262,0,0,0,0,0
ENSG00000134597,166,182,214,168,208
ENSG00000274775,0,0,2,1,0
ENSG00000221930,344,417,378,415,446
ENSG00000287160,0,0,2,0,0
ENSG00000271677,0,0,0,0,0
ENSG00000165675,281,235,208,320,251
ENSG00000238188,1,0,0,0,0
ENSG00000228659,0,0,0,0,0
ENSG00000147256,0,0,0,0,0
ENSG00000241198,0,0,0,0,0
ENSG00000237650,0,0,0,0,0
ENSG00000276205,0,0,0,0,0
ENSG00000147255,0,0,0,0,0
ENSG00000185903,0,0,0,0,0
ENSG00000229082,0,0,0,0,0
ENSG00000287806,0,0,0,0,0
ENSG00000242610,0,0,0,0,0
ENSG00000234288,0,0,0,0,0
ENSG00000230973,0,0,0,0,0
ENSG00000228450,0,0,0,0,0
ENSG00000171054,0,0,0,0,0
ENSG00000237225,0,0,0,0,2
ENSG00000286060,0,0,0,0,0
ENSG00000232787,0,0,0,0,0
ENSG00000235730,0,0,0,0,0
ENSG00000227183,2,1,0,0,0
ENSG00000213468,1,1,0,0,1
ENSG00000241418,0,0,0,0,0
ENSG00000228089,1,0,0,0,0
ENSG00000235190,0,0,0,0,0
ENSG00000200587,0,0,0,0,0
ENSG00000134602,67,82,61,62,74
ENSG00000165694,0,0,0,0,0
ENSG00000228819,0,1,0,0,0
ENSG00000123728,662,648,492,683,642
ENSG00000232160,30,31,42,43,36
ENSG00000076770,313,209,150,269,185
ENSG00000206900,0,0,0,0,0
ENSG00000171004,0,0,0,0,1
ENSG00000235849,0,0,0,0,0
ENSG00000227064,0,0,0,0,0
ENSG00000134588,0,0,0,0,0
ENSG00000225949,0,0,0,0,0
ENSG00000207100,0,0,0,0,0
ENSG00000183434,0,0,0,0,0
ENSG00000202199,0,0,0,0,0
ENSG00000076716,16,12,21,17,16
ENSG00000206765,0,0,0,0,0
ENSG00000147257,0,0,0,0,0
ENSG00000227008,221,284,272,202,385
ENSG00000233260,0,0,0,0,0
ENSG00000286096,0,0,0,0,0
ENSG00000232068,0,0,0,0,0
ENSG00000200572,0,0,0,0,0
ENSG00000224908,0,1,0,0,0
ENSG00000283638,0,0,0,0,0
ENSG00000284499,0,0,0,0,0
ENSG00000284538,0,0,0,0,0
ENSG00000284107,0,0,0,0,0
ENSG00000284043,0,0,0,0,0
ENSG00000283931,0,0,0,0,0
ENSG00000284157,0,0,0,0,0
ENSG00000232664,0,0,0,0,0
ENSG00000203952,1,0,0,1,0
ENSG00000214961,2,5,3,2,2
ENSG00000156531,523,702,537,551,718
ENSG00000165704,497,621,466,509,719
ENSG00000226107,1,0,0,0,0
ENSG00000216001,0,0,0,0,0
ENSG00000199132,0,0,0,0,0
ENSG00000207755,1,0,0,0,0
ENSG00000207784,0,0,0,0,0
ENSG00000223749,390,299,373,317,335
ENSG00000208005,0,0,1,1,1
ENSG00000284231,0,0,0,0,0
ENSG00000227060,4,5,1,2,3
ENSG00000170965,1,2,0,0,0
ENSG00000235813,0,0,0,0,0
ENSG00000236509,0,0,0,0,0
ENSG00000237432,0,0,0,0,0
ENSG00000199920,0,0,0,0,0
ENSG00000156504,587,679,596,627,701
ENSG00000156500,90,62,84,93,71
ENSG00000280249,0,0,0,0,0
ENSG00000101928,273,421,333,272,450
ENSG00000207081,3,0,0,0,1
ENSG00000236091,1,1,0,0,3
ENSG00000231929,0,0,0,0,0
ENSG00000184785,93,166,190,95,171
ENSG00000212747,725,1052,1202,741,1101
ENSG00000134590,3243,3766,4349,3305,3820
ENSG00000286964,58,52,49,72,52
ENSG00000203950,609,916,924,581,863
ENSG00000228372,0,0,0,2,3
ENSG00000234228,0,0,0,0,0
ENSG00000196972,93,71,89,69,77
ENSG00000224107,0,0,0,0,0
ENSG00000223809,0,0,0,0,0
ENSG00000232582,0,0,0,0,0
ENSG00000169551,0,0,0,0,0
ENSG00000236491,0,1,1,0,0
ENSG00000228922,0,0,0,0,0
ENSG00000269833,0,0,0,0,0
ENSG00000186376,354,337,293,345,323
ENSG00000238210,0,2,2,1,4
ENSG00000274024,15,8,6,10,5
ENSG00000283644,4,1,3,1,2
ENSG00000284994,0,4,6,0,0
ENSG00000173275,212,201,175,240,194
ENSG00000229015,0,0,0,0,0
ENSG00000178947,3,4,3,0,3
ENSG00000201440,0,0,0,0,0
ENSG00000225769,1,0,0,0,0
ENSG00000273988,0,0,0,0,0
ENSG00000271158,0,0,0,0,0
ENSG00000225235,2,2,0,0,1
ENSG00000165359,216,149,146,245,141
ENSG00000237833,0,0,0,0,0
ENSG00000224539,0,0,0,0,0
ENSG00000277486,0,0,0,0,0
ENSG00000198022,0,0,0,0,0
ENSG00000274601,0,0,0,0,0
ENSG00000268940,0,0,0,0,0
ENSG00000233861,0,0,0,0,0
ENSG00000238200,0,0,0,0,0
ENSG00000269096,1,0,0,0,0
ENSG00000228836,0,0,0,0,0
ENSG00000278289,0,0,0,0,0
ENSG00000271449,0,0,0,0,0
ENSG00000273696,0,0,0,0,0
ENSG00000278085,0,0,0,0,0
ENSG00000270946,0,0,0,0,0
ENSG00000269586,0,0,0,0,0
ENSG00000181433,0,0,0,0,0
ENSG00000230162,1,2,1,0,0
ENSG00000169446,530,695,532,614,667
ENSG00000198689,568,701,656,613,696
ENSG00000219930,0,0,0,0,0
ENSG00000231513,0,0,0,0,0
ENSG00000239080,0,0,0,0,0
ENSG00000022267,2933,12548,10964,3049,12403
ENSG00000129680,583,1124,1046,535,1054
ENSG00000230079,3,1,1,0,4
ENSG00000156920,0,0,0,0,1
ENSG00000102239,0,0,0,0,0
ENSG00000102241,757,804,727,675,821
ENSG00000102243,0,0,0,0,0
ENSG00000216060,0,0,0,0,0
ENSG00000199424,0,0,0,0,0
ENSG00000252320,0,0,0,0,0
ENSG00000233093,0,0,0,1,0
ENSG00000102245,0,0,0,0,0
ENSG00000129675,599,537,455,581,546
ENSG00000212510,0,0,0,0,0
ENSG00000271339,0,0,0,0,0
ENSG00000231164,0,0,0,3,0
ENSG00000225125,8,2,1,14,4
ENSG00000202279,1,0,0,1,0
ENSG00000232611,18,6,8,15,8
ENSG00000225400,3,2,0,7,2
ENSG00000147274,1792,2078,1847,1670,2137
ENSG00000206979,0,0,0,0,0
ENSG00000234062,18,8,11,15,18
ENSG00000232379,0,0,0,0,0
ENSG00000237307,1,1,1,3,1
ENSG00000165370,0,0,0,0,0
ENSG00000214748,0,0,0,0,0
ENSG00000237584,0,0,1,1,2
ENSG00000224765,0,0,0,0,0
ENSG00000156925,0,0,2,0,0
ENSG00000283692,0,0,0,0,0
ENSG00000239579,0,0,0,0,0
ENSG00000229562,1,1,0,4,2
ENSG00000222114,0,0,0,0,0
ENSG00000252163,0,0,0,0,0
ENSG00000183981,0,0,0,0,0
ENSG00000214930,0,0,0,0,0
ENSG00000285989,0,0,0,0,0
ENSG00000129682,13,0,0,15,0
ENSG00000232183,0,0,0,0,0
ENSG00000207800,0,0,0,0,0
ENSG00000226031,0,0,0,0,0
ENSG00000235975,0,0,0,0,0
ENSG00000173954,0,0,0,0,0
ENSG00000232549,0,0,0,0,0
ENSG00000101981,0,0,0,0,0
ENSG00000101977,1,1,0,2,1
ENSG00000238485,0,0,0,0,0
ENSG00000101974,684,966,785,776,912
ENSG00000221375,0,0,0,0,0
ENSG00000252719,0,0,0,0,0
ENSG00000207633,0,0,0,0,0
ENSG00000203933,0,0,0,0,0
ENSG00000233145,0,0,0,0,0
ENSG00000214653,177,342,376,154,273
ENSG00000241248,0,0,0,0,0
ENSG00000230707,0,0,1,0,0
ENSG00000231110,0,0,0,0,0
ENSG00000224942,0,0,0,0,0
ENSG00000275268,0,0,0,0,0
ENSG00000225758,0,0,0,0,0
ENSG00000134595,0,0,1,0,0
ENSG00000230668,0,0,0,0,0
ENSG00000203930,113,179,158,126,174
ENSG00000288642,0,0,0,0,0
ENSG00000221081,0,0,0,0,0
ENSG00000229269,0,0,0,0,0
ENSG00000227234,0,0,0,0,0
ENSG00000182195,646,885,953,684,818
ENSG00000207041,1,3,4,0,3
ENSG00000214925,0,0,0,0,0
ENSG00000277215,5,11,3,8,8
ENSG00000198573,0,0,0,0,0
ENSG00000213423,0,0,0,0,0
ENSG00000227779,0,0,0,0,0
ENSG00000198021,0,0,0,0,0
ENSG00000203926,2,0,0,0,0
ENSG00000223438,0,0,0,0,0
ENSG00000196406,0,0,0,0,0
ENSG00000165509,4,0,4,5,3
ENSG00000155495,0,0,0,0,0
ENSG00000288098,0,0,0,0,0
ENSG00000236205,0,0,0,0,0
ENSG00000225469,0,0,0,0,0
ENSG00000250625,0,0,0,0,0
ENSG00000046774,0,0,0,0,0
ENSG00000275508,0,0,0,0,0
ENSG00000201000,0,0,0,0,0
ENSG00000189326,0,0,0,0,0
ENSG00000202473,0,0,0,0,0
ENSG00000199878,0,0,0,0,0
ENSG00000227303,0,0,0,0,0
ENSG00000226064,0,0,0,0,0
ENSG00000235539,0,0,0,0,0
ENSG00000230130,0,0,0,0,0
ENSG00000189252,0,0,0,0,0
ENSG00000179542,0,0,0,0,0
ENSG00000213924,0,0,0,0,0
ENSG00000268988,0,0,0,0,0
ENSG00000225970,0,0,0,0,0
ENSG00000235729,0,1,0,0,0
ENSG00000276380,0,0,1,1,2
ENSG00000224630,0,0,0,0,0
ENSG00000235598,0,0,0,0,0
ENSG00000215054,0,0,0,0,0
ENSG00000201912,0,0,0,0,0
ENSG00000233548,0,0,0,0,0
ENSG00000234712,0,0,0,0,0
ENSG00000203923,0,0,0,0,0
ENSG00000231093,0,0,1,0,0
ENSG00000286085,0,0,0,0,0
ENSG00000270709,0,0,0,0,0
ENSG00000279585,0,0,0,0,0
ENSG00000185985,0,0,0,0,0
ENSG00000252219,0,0,0,0,0
ENSG00000216075,0,0,0,0,0
ENSG00000216005,0,0,0,0,0
ENSG00000215943,0,0,0,0,0
ENSG00000216098,0,0,0,0,0
ENSG00000216064,0,0,0,0,0
ENSG00000216056,0,0,0,0,0
ENSG00000201594,0,0,0,0,0
ENSG00000234748,0,0,0,0,0
ENSG00000226388,0,0,0,0,0
ENSG00000231686,354,338,328,340,346
ENSG00000235699,0,0,0,0,0
ENSG00000224440,0,0,0,0,0
ENSG00000225660,0,0,0,0,0
ENSG00000271660,0,0,0,0,0
ENSG00000284377,0,0,0,0,0
ENSG00000216171,0,0,0,0,0
ENSG00000207871,0,0,0,0,0
ENSG00000207873,0,0,0,0,0
ENSG00000207984,0,0,0,0,0
ENSG00000207731,0,0,0,0,0
ENSG00000207969,0,0,0,0,0
ENSG00000207589,0,0,0,0,0
ENSG00000252583,0,0,0,0,0
ENSG00000212013,0,0,0,0,0
ENSG00000212014,0,0,0,0,0
ENSG00000208000,0,0,0,0,0
ENSG00000207641,0,0,0,0,0
ENSG00000207868,0,0,0,0,0
ENSG00000287017,0,0,0,0,0
ENSG00000207866,0,0,0,0,0
ENSG00000207867,0,0,0,0,0
ENSG00000274579,0,0,0,0,0
ENSG00000228855,0,0,0,0,0
ENSG00000227505,0,1,0,1,0
ENSG00000271175,0,0,0,0,0
ENSG00000202051,0,0,0,0,0
ENSG00000287796,0,0,0,0,0
ENSG00000227083,0,0,0,2,0
ENSG00000268066,0,0,0,1,0
ENSG00000274086,0,0,0,0,0
ENSG00000102081,625,576,473,618,576
ENSG00000236337,5,7,1,9,2
ENSG00000176988,0,0,0,0,0
ENSG00000201285,0,0,0,0,0
ENSG00000219507,4392,2060,1521,5375,2266
ENSG00000233467,3,0,1,0,0
ENSG00000176970,0,0,0,0,0
ENSG00000237741,0,0,0,0,0
ENSG00000155966,19,2,5,32,4
ENSG00000223516,0,0,0,0,0
ENSG00000222313,0,0,0,0,0
ENSG00000242186,0,0,0,0,2
ENSG00000287585,0,0,0,0,0
ENSG00000010404,300,285,276,344,218
ENSG00000241489,14,6,12,16,8
ENSG00000238039,3,0,4,5,0
ENSG00000176289,2,3,0,5,0
ENSG00000241769,16,13,9,29,9
ENSG00000197620,137,140,179,130,157
ENSG00000283697,0,0,1,0,0
ENSG00000267978,0,0,0,0,0
ENSG00000268738,0,0,0,0,0
ENSG00000269556,229,278,276,222,228
ENSG00000229322,0,0,0,0,0
ENSG00000185247,0,0,0,0,0
ENSG00000228833,0,0,0,0,0
ENSG00000223377,0,0,0,0,0
ENSG00000231694,0,0,0,0,0
ENSG00000235254,16,14,8,11,17
ENSG00000171116,4,1,5,3,1
ENSG00000123584,0,0,0,0,0
ENSG00000224732,0,0,0,0,0
ENSG00000229829,0,0,0,0,0
ENSG00000280752,0,0,0,0,0
ENSG00000230899,0,0,1,0,1
ENSG00000156009,0,1,2,2,0
ENSG00000197021,240,308,342,234,301
ENSG00000283463,0,1,0,0,1
ENSG00000235703,87,86,60,119,42
ENSG00000183171,22,6,8,10,3
ENSG00000252454,0,0,0,0,0
ENSG00000234825,109,119,124,88,134
ENSG00000013619,570,469,439,685,433
ENSG00000171100,175,229,162,166,220
ENSG00000063601,954,858,795,1013,839
ENSG00000102181,1989,1932,2043,1869,2060
ENSG00000228728,3,1,3,4,0
ENSG00000230153,0,0,0,0,0
ENSG00000222796,0,0,0,0,0
ENSG00000029993,480,780,685,484,794
ENSG00000230508,0,3,1,4,2
ENSG00000270916,0,0,0,0,0
ENSG00000212595,0,0,0,0,0
ENSG00000265789,0,0,0,0,0
ENSG00000234696,0,0,0,0,0
ENSG00000102195,0,0,0,0,0
ENSG00000269993,0,0,0,0,0
ENSG00000228717,2,0,0,0,0
ENSG00000278724,0,0,0,0,0
ENSG00000287918,0,2,2,0,1
ENSG00000160131,601,697,524,694,706
ENSG00000270052,0,1,0,0,0
ENSG00000214915,0,0,0,0,0
ENSG00000166049,0,0,0,0,0
ENSG00000130032,4,0,0,1,0
ENSG00000147378,0,0,0,0,0
ENSG00000183862,0,0,0,0,0
ENSG00000229967,0,0,0,0,0
ENSG00000147381,0,0,0,0,0
ENSG00000102287,1250,1292,1113,1235,1209
ENSG00000284363,0,0,0,0,0
ENSG00000283751,0,0,0,0,0
ENSG00000228965,0,0,0,0,0
ENSG00000242520,0,0,1,0,0
ENSG00000266560,1,0,0,0,0
ENSG00000124260,0,0,0,0,0
ENSG00000231937,0,0,0,0,0
ENSG00000011677,0,0,0,0,0
ENSG00000252205,0,0,0,0,0
ENSG00000207957,0,0,0,0,0
ENSG00000211583,0,0,0,0,0
ENSG00000207818,0,0,0,0,0
ENSG00000223940,0,0,0,0,0
ENSG00000287394,1,0,0,0,0
ENSG00000268089,46,27,20,48,21
ENSG00000269475,0,0,0,0,0
ENSG00000221867,0,0,0,0,0
ENSG00000268902,0,0,0,0,0
ENSG00000183305,0,0,0,0,0
ENSG00000198930,0,0,0,0,0
ENSG00000213401,0,0,0,0,0
ENSG00000242599,0,0,0,0,0
ENSG00000231447,0,0,0,0,0
ENSG00000268606,0,0,0,0,0
ENSG00000268916,0,0,0,0,0
ENSG00000197172,1,0,0,0,0
ENSG00000286051,0,0,0,0,0
ENSG00000147400,539,560,501,510,629
ENSG00000147383,450,648,775,349,678
ENSG00000147394,327,794,795,293,767
ENSG00000286939,0,2,1,0,1
ENSG00000198883,0,0,0,0,2
ENSG00000234200,0,0,0,0,0
ENSG00000229979,0,0,0,0,0
ENSG00000183837,24,10,3,14,11
ENSG00000235961,48,29,41,29,47
ENSG00000268883,9,11,24,17,13
ENSG00000224931,0,0,0,0,0
ENSG00000198681,0,0,0,0,0
ENSG00000235219,0,0,0,0,0
ENSG00000273877,0,0,0,0,0
ENSG00000231600,0,0,0,0,0
ENSG00000278803,0,0,0,0,0
ENSG00000225110,0,0,0,0,0
ENSG00000063587,647,824,850,678,761
ENSG00000232249,0,0,0,0,0
ENSG00000214897,0,0,0,0,0
ENSG00000265170,0,0,0,0,0
ENSG00000189420,64,74,69,38,70
ENSG00000183479,18,18,20,20,12
ENSG00000213397,59,31,41,58,49
ENSG00000224963,0,0,3,4,2
ENSG00000182492,9390,5793,6356,9647,5985
ENSG00000067842,4,1,2,8,2
ENSG00000262919,179,426,454,169,436
ENSG00000260081,6,4,2,2,1
ENSG00000217889,0,1,1,0,5
ENSG00000130829,2,1,2,3,2
ENSG00000237793,0,1,0,0,0
ENSG00000244335,0,0,0,0,0
ENSG00000130822,14,7,9,12,0
ENSG00000130821,1018,864,1100,964,978
ENSG00000185825,1637,2422,2811,1685,2686
ENSG00000101986,671,758,950,736,833
ENSG00000232725,42,42,31,25,32
ENSG00000198753,409,366,426,421,374
ENSG00000184343,13,18,16,2,17
ENSG00000067829,703,1032,1185,741,1136
ENSG00000180879,1214,1493,1666,1234,1650
ENSG00000067840,46,13,25,53,18
ENSG00000184844,0,1,2,0,1
ENSG00000198910,2138,2072,2369,2146,2172
ENSG00000284987,0,0,0,0,0
ENSG00000273769,3,6,14,13,11
ENSG00000126895,0,0,1,0,2
ENSG00000089820,62,38,86,40,53
ENSG00000102030,169,290,325,165,353
ENSG00000102032,30,4,26,42,21
ENSG00000172534,2816,3451,4102,3037,3158
ENSG00000235802,0,1,0,0,0
ENSG00000177854,112,138,143,101,130
ENSG00000265176,0,0,0,0,0
ENSG00000283694,0,0,0,0,0
ENSG00000184216,2485,3554,4946,2439,3780
ENSG00000284286,1,3,0,0,0
ENSG00000169057,1201,1155,1129,1289,1253
ENSG00000102076,0,0,0,0,1
ENSG00000277008,0,0,0,0,0
ENSG00000268221,0,0,0,0,0
ENSG00000274962,0,0,0,0,0
ENSG00000166160,0,0,0,0,0
ENSG00000277009,0,0,0,0,0
ENSG00000269433,0,0,0,0,0
ENSG00000278057,0,0,0,0,0
ENSG00000007350,0,1,0,0,0
ENSG00000231830,0,4,1,0,0
ENSG00000196924,104350,127493,152376,101454,130485
ENSG00000285018,20,9,6,17,12
ENSG00000102119,931,1266,1432,908,1380
ENSG00000147403,4151,5414,4528,4252,5501
ENSG00000280195,15,23,48,26,43
ENSG00000207165,0,0,0,0,0
ENSG00000013563,303,423,566,320,494
ENSG00000102125,394,452,524,395,440
ENSG00000197180,13,24,21,13,19
ENSG00000071553,1444,1820,2119,1465,1948
ENSG00000203879,2168,2577,2871,2222,2728
ENSG00000071859,1176,1418,1656,1041,1489
ENSG00000276350,0,1,0,0,0
ENSG00000130827,2083,2807,3380,2231,2685
ENSG00000196976,115,204,295,112,265
ENSG00000102178,435,592,743,406,695
ENSG00000126903,533,743,799,509,801
ENSG00000264484,0,0,0,0,0
ENSG00000071889,568,656,768,534,691
ENSG00000261773,2,2,0,5,0
ENSG00000160211,4009,5127,6008,3642,5395
ENSG00000269335,196,335,315,178,344
ENSG00000279245,1,0,0,0,0
ENSG00000273041,2,0,0,1,0
ENSG00000268651,0,0,0,0,0
ENSG00000232155,0,0,0,0,0
ENSG00000184033,0,0,0,0,0
ENSG00000273773,0,0,0,0,0
ENSG00000213338,0,0,0,0,0
ENSG00000272681,0,1,0,1,0
ENSG00000275882,111,133,177,87,175
ENSG00000126890,0,0,0,0,0
ENSG00000226141,0,0,0,1,0
ENSG00000237619,0,0,0,0,0
ENSG00000160219,16,14,16,17,15
ENSG00000130826,582,969,927,560,905
ENSG00000206948,0,0,0,0,0
ENSG00000284450,0,0,0,0,0
ENSG00000206693,0,0,0,0,0
ENSG00000130830,231,465,405,277,512
ENSG00000229237,6,18,22,9,33
ENSG00000203870,0,0,0,0,0
ENSG00000185010,37,24,35,50,29
ENSG00000274183,0,1,0,0,0
ENSG00000277203,159,205,193,174,217
ENSG00000221533,0,0,0,0,0
ENSG00000224069,0,0,0,0,0
ENSG00000237859,0,0,0,0,0
ENSG00000233688,0,0,0,0,0
ENSG00000165775,298,377,393,319,411
ENSG00000288258,0,0,0,0,0
ENSG00000182712,11,23,16,18,16
ENSG00000214827,15,22,24,20,18
ENSG00000185515,290,386,303,323,369
ENSG00000235991,0,0,0,0,0
ENSG00000155959,421,691,511,397,713
ENSG00000224978,0,0,0,0,0
ENSG00000155961,6,1,1,1,1
ENSG00000155962,2,0,2,0,3
ENSG00000225008,0,1,1,0,0
ENSG00000228986,2,1,0,5,1
ENSG00000230491,0,0,0,0,0
ENSG00000224216,0,1,0,0,4
ENSG00000230578,5,11,2,8,8
ENSG00000277858,0,0,0,0,0
ENSG00000274791,0,0,1,0,1
ENSG00000221190,0,0,0,0,0
ENSG00000277150,9,18,28,14,16
ENSG00000221603,0,0,0,0,0
ENSG00000277745,0,0,0,0,0
ENSG00000224533,0,1,0,1,0
ENSG00000225393,0,0,1,0,0
ENSG00000185973,68,117,113,99,138
ENSG00000168939,0,0,1,0,0
ENSG00000237801,0,0,0,0,2
ENSG00000237040,0,0,0,0,0
ENSG00000124333,6,10,8,1,9
ENSG00000228410,0,0,0,0,0
ENSG00000223484,0,0,0,0,0
ENSG00000124334,0,0,0,0,0
ENSG00000270726,0,0,0,0,0
ENSG00000185203,0,0,0,0,0
ENSG00000182484,21,21,25,13,27
ENSG00000227159,0,0,0,0,0
ENSG00000253620,0,2,0,0,0
ENSG00000253896,0,0,0,0,0
ENSG00000254193,0,0,0,0,0
ENSG00000253612,0,0,0,0,0
ENSG00000176269,1,1,2,1,0
ENSG00000255464,0,0,0,0,1
ENSG00000253166,2,2,1,0,0
ENSG00000223508,38,52,65,33,51
ENSG00000172748,59,62,81,62,66
ENSG00000272812,13,17,2,11,9
ENSG00000272240,12,7,15,7,13
ENSG00000273402,3,3,1,7,3
ENSG00000254104,0,0,0,0,0
ENSG00000249868,0,0,0,0,0
ENSG00000182366,0,0,0,0,1
ENSG00000147364,392,392,334,418,334
ENSG00000272293,3,4,1,5,6
ENSG00000279852,3,2,1,4,0
ENSG00000180190,152,105,97,151,122
